source,target,distance,correlation,weight,same_sector,same_subsector,sector_source,sector_target,subsector_source,subsector_target,matrix_type
GGBR3,GOAU4,0.6087361156042682,0.8147201707795135,0.6087361156042682,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
GGBR3,GGBR4,0.6102388204598337,0.8138042910018954,0.6102388204598337,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
GGBR3,USIM5,0.6828843000557193,0.7668345163687051,0.6828843000557193,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
GGBR4,GOAU4,0.5713958245364189,0.836753405851173,0.5713958245364189,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
GGBR4,USIM5,0.6517047997759797,0.7876404269744751,0.6517047997759797,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
GGBR4,VALE3,0.65305725130961,0.7867581132559684,0.65305725130961,True,False,Basic Materials,Basic Materials,Steel and Metallurgy,Mining,filtered
GGBR4,GOAU3,0.6609361018796721,0.7815817346160518,0.6609361018796721,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
GGBR4,USIM3,0.7219465943593134,0.7393965574464945,0.7219465943593134,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
GGBR4,PETR3,0.8835063314331207,0.6097082811587943,0.8835063314331207,False,False,Basic Materials,Oil Gas and Biofuels,Steel and Metallurgy,Oil Gas and Biofuels,filtered
GGBR4,ITSA4,0.9268816899357223,0.5704451664309498,0.9268816899357223,False,False,Basic Materials,Financials,Steel and Metallurgy,Financial Services,filtered
